Grapheme	IPA	Frequency
^n	n	8
i	i	43
m	m	27
a$	a	69
^h	h	26
e	e	44
^m	m	50
a	a	157
t	t	30
'u$	ʔ u	7
^v	v	7
'e$	ʔ e	2
'e	ʔ e	1
l	l	73
e$	e	34
aa	aː	12
r	r	1
^k	k	40
u	u	62
^a	a	11
^f	f	30
h	h	24
i$	i	63
k	k	41
u$	u	64
^l	l	26
o$	o	33
^p	p	23
p	p	8
^e	e	2
f	f	20
^t	t	38
'a$	ʔ a	2
o	o	40
n	n	33
v	v	11
^à	ʔ à/a	10
^g	g	4
^u	u	4
^'u	ʔ u	5
^ì	ʔ ì/i	1
^a$	a	1
à$	ʔ à/a	4
_	+	5
^i	i	6
à	ʔ à/a	6
g	g	20
_$	NULL	1
s	s	10
^aa	aː	1
'o$	ʔ o	3
^s	s	2
ì$	ì	3
ii$	iː	2
aa$	aː	6
^o	o	3
'u	ʔ u	2
'a	ʔ a	2
oo$	oː	2
èe	è/e	2
^àh	ʔ à/a h	2
'o	ʔ o	1
oo	oː	1
^ì$	ʔ ì/i	1
^'o$	ʔ o	1
ee$	eː	3
^aa$	aː	1
$	NULL	1
