Grapheme	IPA	Frequency
^m	m	45
ü$	ü/y	23
^k	k	8
æ	æ	12
œ	œ	49
m	m	44
o	o	12
l	l	57
ŋ	ŋ	17
œ$	œ	29
t	t	27
ɒ$	ɒ	12
^n	n	55
a	a	40
ñ	ɲ	1
ɒ̃$	ɒ̃	1
^ʌ$	ʌ	1
^v	v	4
ʌ	ʌ	21
^l	l	15
p	p	28
k	k	20
i$	i	20
^y	y/j	7
u	u	16
m$	m	1
ə	ə	3
^a	a	4
y	y/j	2
u$	u	23
w	w	5
^ŋ	ŋ	6
b	b	40
ü	ü/y	12
^ʌ	ʌ	5
e	e	25
n	n	25
d	d	15
i	i	35
ʌ$	ʌ	25
v	v	12
^t	t	21
^s	s	2
e$	e	20
ey	ey/ei	1
^mʷ	mʷ	2
ɒ	ɒ	11
o$	o	18
a$	a	16
^œ	œ	8
æ$	æ	12
^æ	æ	3
^w	w	2
^o	o	1
^i	i	2
^p	p	10
s	s	6
-	+	1
^u	u	1
ʌ̃$	ʌ̃	3
g	g	5
bʷ	bʷ	1
_	+	7
nn	nː	1
ã$	ã	2
^e	e	3
pʷ	pʷ	3
^d	d	1
ə$	ə	2
^ñ	ɲ	1
gʷ	gʷ	1
^æ$	æ	1
^pʷ	pʷ	1
ʌ̃	ʌ̃	1
ö	ö/œ	1
