Grapheme	IPA	Frequency
^ⁿd	ⁿd	12
i	i	32
s	s	11
n	n	33
o	o	54
-$	NULL	24
^n	n	31
a	a	89
r	r	30
a$	a	4
^a	a	2
č	č/tʃ	1
e	e	50
ⁿd	ⁿd	20
$	NULL	16
^m	m	16
-	+	19
l	l	24
y	y/j	17
l$	l	13
^s	s	13
^ᵐb	ⁿb	17
rs	r s	1
ɣ$	ɣ	13
^l	l	10
s$	s	11
^β	β	14
ɣ	ɣ	19
e$	e	7
^ɣ	ɣ	6
u	u	41
u$	u	4
^ⁿdʷ	ⁿdʷ	1
t	t	14
š	š/ʃ	2
^ð	ð	4
aᵑg	a ⁿg	1
^t	t	13
eᵐb	e ⁿb	2
β	β	12
n$	n	17
t$	t	13
ls	l s	2
^ŋ	ŋ	2
p	p	5
^u	u	1
r$	r	13
tˢ	ts	16
^r	r	11
ᵑg	ⁿg	3
ᵐb	ⁿb	8
o$	o	6
m	m	6
ə	ə	3
ð	ð	6
ɣs	ɣ s	1
^ᵑg	ⁿg	2
m$	m	2
ᵐp	ⁿp	6
tˢ$	ts	4
^i	i	1
ð$	ð	4
ŋ	ŋ	5
i$	i	6
_	+	1
k	k	3
^y	y/j	1
ŋ$	ŋ	3
ᵑk	ⁿk	2
βs	β s	1
^h	h	1
^e	e	2
