Grapheme	IPA	Frequency
^l	l	11
i	i	81
m	m	14
a	a	168
-$	NULL	37
^mw	mʷ	6
r	r	46
i$	i	74
t	t	40
u	u	57
a$	a	48
^bw	bʷ	9
l	l	45
g	g	35
e	e	39
o$	o	29
^h	h	17
^m	m	22
^b	b	17
n	n	46
_	+	7
b	b	15
^ḡ	ḡ/g	8
u$	u	42
^t	t	23
v	v	29
^v	v	21
^g	g	27
^s	s	12
bw	bʷ	2
ŋ	ŋ	6
e$	e	23
^a	a	11
h	h	32
^i	i	10
s	s	15
^d	d	12
o	o	51
nh	nʰ	2
n|	n +	1
^r	r	12
n̄	n̄/n	4
d	d	5
-	+	18
^e	e	1
a|	a +	3
mw	mʷ	2
^n	n	5
ḡ	ḡ/g	4
^w	w	4
^vw	vʷ	4
^o	o	1
^u	u	5
^l|	l +	1
vw	vʷ	6
i|	i +	1
^k	k	4
^ŋ	ŋ	3
u|	u +	2
l$	l	1
k	k	1
^i$	i	1
^-	NULL	8
