Grapheme	IPA	Frequency
^n	n	18
a	a	123
-	+	61
l	l	15
m	m	16
u	u	44
k$	k	28
^ɣ	ɣ	15
a$	a	13
^m	m	17
t	t	18
u$	u	8
^r	r	5
ŋ	ŋ	7
^β	β	27
n	n	15
β	β	22
n$	n	13
^s	s	7
l$	l	11
_	+	5
^a	a	3
tʳ	tʳ	1
i	i	44
s$	s	12
r$	r	20
p	p	2
o$	o	4
^t	t	20
œ	œ	8
β$	β	4
w	w	10
r	r	23
ᵏpʷ	kpʷ	5
s	s	13
^ᵏpʷ	kpʷ	8
ss	sː	2
ɣ	ɣ	12
^ⁿd	ⁿd	2
d	d	1
m$	m	3
ɣ$	ɣ	9
βs	β s	1
ŋ$	ŋ	8
b	b	1
lw	lʷ	1
e	e	28
o	o	18
^ŋ	ŋ	3
^l	l	9
t$	t	15
^mʷ	mʷ	5
k	k	3
e$	e	7
ə	ə	3
^i	i	4
^p	p	3
w$	w	4
^e	e	1
^k	k	5
^w	w	9
p$	p	1
^dʳ	dʳ	2
^o	o	2
$	NULL	2
βʷ	βʷ	1
mm	mː	1
^ms	m s	1
i$	i	3
œ$	œ	1
