Grapheme	IPA	Frequency
^l	l	20
i	i	46
m	m	23
o	o	30
-	+	46
k$	k	20
^ɣ	ɣ	14
ə	ə	54
l	l	21
a	a	45
w	w	8
ə$	ə	40
^m	m	20
s	s	7
o$	o	8
^s	s	5
i$	i	8
^β	β	10
e	e	42
n	n	11
_	+	2
a$	a	9
^t	t	16
æ	æ	6
p	p	6
tʳ	tʳ	1
œ	œ	9
r$	r	8
^n	n	29
r	r	26
t$	t	9
t	t	23
^k	k	6
u	u	39
kʷ	kʷ	4
^h	h	11
h$	h	7
^p	p	4
e$	e	14
^tʳ	tʳ	1
m$	m	4
ɣ$	ɣ	8
^d	d	3
^kʷ	kʷ	2
d	d	4
^r	r	6
β	β	20
ŋ$	ŋ	6
ŋ	ŋ	6
æ$	æ	1
^ŋ	ŋ	1
h	h	10
n$	n	12
ɣ	ɣ	16
^œ	œ	3
^i	i	3
u$	u	1
ŋʷ	ŋʷ	1
^e	e	3
ŋʷ$	ŋʷ	1
^y	y/j	2
^w	w	4
l$	l	6
œ$	œ	1
k	k	4
^ŋʷ	ŋʷ	1
mʷ	mʷ	1
β$	β	4
^u	u	1
^a	a	2
kʷ$	kʷ	1
rw	rʷ	1
^o	o	1
