Grapheme	IPA	Frequency
^n	n	4
i	i	60
m	m	16
a	a	130
-	+	34
l	l	94
a$	a	96
^m	m	22
u	u	45
i$	i	28
^a	a	7
o	o	31
o$	o	13
^ʔ	ʔ	13
e	e	18
^l	l	16
u$	u	30
f	f	18
n	n	19
^t	t	14
e$	e	14
^b	b	4
s	s	19
^s	s	9
^o	o	5
oo	oː	1
d	d	7
^g	g	10
r	r	23
^f	f	14
ɔ	ɔ	8
^ɔ	ɔ	3
g	g	8
^kw	kʷ	9
k	k	11
^r	r	11
t	t	16
b	b	7
^gw	gʷ	4
^i	i	10
ā	ā/a 	5
ŋ	ŋ	1
ʔ	ʔ	10
^w	w	9
^ā	ā/a	3
^gW	gʷ	1
^u	u	5
ɛ	ɛ	2
_	+	3
ɔ$	ɔ	3
^k	k	8
ō$	ō/o	1
^ū	ū/u	2
^d	d	5
^e	e	2
^mw	mʷ	1
ā$	ā/a 	5
ū$	ū	2
^ī	ī	1
kw	kʷ	5
^ō	ō/o	1
w	w	2
uu	uː	1
^i$	i	1
ē$	ē/e 	1
