Grapheme	IPA	Frequency
^n	n	29
a	a	49
m	m	33
‐	+	1
ŋ	ŋ	16
g	g	1
e$	e	57
^a	a	19
t	t	15
e	e	54
ɔ$	ɔ	13
s	s	15
u$	u	16
k	k	17
-	+	18
ᵑg	ⁿg	21
^v	v	12
o	o	51
v	v	28
o$	o	45
^m	m	24
b	b	14
n	n	35
a$	a	34
^ⁿd	ⁿd	5
^l	l	6
^k	k	11
w	w	6
^w	w	2
^t	t	17
l	l	15
u	u	34
i	i	58
^ᵐb	ⁿb	2
ǰ	ǰ/dʒ	2
^ñ	ɲ	6
aᵑg	a ⁿg	1
d	d	7
aᵐb	a ⁿb	5
ñ	ɲ	7
ᵐb	ⁿb	4
_	+	9
eᵑg	e ⁿg	1
i$	i	15
^oⁿǰ	o ⁿdʒ	1
^s	s	10
^y	y/j	4
^ŋ	ŋ	2
^o	o	3
ĵ	ĵ/dʒ	3
^i	i	12
p	p	2
^p	p	4
r	r	2
ɛ	ɛ	3
ⁿd	ⁿd	3
^aᵐb	a ⁿb	7
^ā	ā/a	1
y	y/j	3
^pʷ	pʷ	1
mʷ	mʷ	1
ɔ	ɔ	1
^ⁿǰ	ⁿǰ/ⁿdʒ	3
ā	ā/a 	2
2$	NULL	1
ⁿǰ	ⁿǰ/ⁿdʒ	1
eᵐb	e ⁿb	1
mw	mʷ	1
^i$	i	1
^ᵐbʷ	ⁿbʷ	1
^ās	ā/a s	1
w$	w	1
ā$	ā/a 	1
