Grapheme	IPA	Frequency
^y	y/j	21
a	a	185
m	m	29
i|	i +	4
l	l	88
a$	a	144
^k	k	46
i	i	74
k	k	39
w	w	23
t	t	47
e	e	46
^l	l	14
o	o	62
d	d	14
^m	m	20
^w	w	9
^t	t	21
v	v	19
y	y/j	24
^p	p	10
u	u	75
p	p	9
g	g	18
u$	u	43
b	b	14
n	n	56
u|	u +	1
^s	s	10
^n	n	9
^i	i	5
r	r	7
kw	kʷ	10
i$	i	42
ms	m s	1
^b	b	4
^pw	pʷ	4
ey	ey/ei	5
s	s	24
^g	g	9
^v	v	9
m$	m	6
^-	NULL	10
-$	NULL	1
mw	mʷ	11
^gw	gʷ	1
^mw	mʷ	4
^kw	kʷ	2
^bw	bʷ	6
e$	e	2
a|	a +	1
^u	u	3
^d	d	5
bw	bʷ	3
^q	q	4
pw	pʷ	5
-	+	2
n$	n	1
q	q	1
ā$	ā/a 	1
^ɬ	ɬ	1
uu	uː	1
gw	gʷ	1
_	+	1
^ms	m s	1
^mm	mː	2
mm	mː	1
^a	a	5
^o$	o	1
^o	o	4
^e	e	1
_-	+	4
