Grapheme	IPA	Frequency
^l	l	7
o	o	39
ᵐb	ⁿb	3
l	l	16
i	i	29
-	+	44
k$	k	29
^a	a	6
n	n	21
a	a	63
r	r	22
ⁿdʳ	ⁿdʳ	3
ⁿd	ⁿd	1
^n	n	9
e	e	20
^b	b	6
l$	l	10
a$	a	6
i$	i	9
^f	f	24
^dʳ	dʳ	5
t	t	19
u	u	23
k	k	8
^p	p	3
^s	s	8
s	s	5
y	y/j	4
ŋ	ŋ	2
ɛ	ɛ	5
e$	e	15
^t	t	11
ŋ$	ŋ	3
^k	k	4
rs	r s	1
m$	m	3
n$	n	4
^m	m	14
o$	o	2
t$	t	9
^r	r	4
^i	i	2
^ŋ	ŋ	1
r$	r	11
f	f	10
m	m	8
dʳ	dʳ	1
^tˢ	ts	1
s$	s	1
^u	u	2
ⁿdʳ$	ⁿdʳ	1
š$	š/ʃ	1
^w	w	1
g$	g	1
p$	p	2
g	g	2
ᵐp	ⁿp	1
š	š/ʃ	1
u$	u	5
tˢ	ts	1
ey	ey/ei	1
p	p	2
β	β	1
^h	h	1
^d	d	1
^o	o	2
^aᵐb	a ⁿb	1
β$	β	1
