Grapheme	IPA	Frequency
^l	l	42
i	i	74
m	m	38
a$	a	108
^m	m	48
ā	ā/a 	35
y	y/j	26
u	u	90
i$	i	84
t	t	74
a	a	215
u$	u	68
^v	v	11
e$	e	50
^y	y/j	23
e	e	67
l	l	108
ee	eː	1
^a	a	21
^n	n	17
g	g	44
ō	ō/o	6
^ō	ō/o	3
^w	w	38
o	o	65
_	+	12
^p	p	36
n	n	95
w	w	30
^t	t	62
p	p	19
^u	u	11
^k	k	46
k	k	76
o$	o	38
v	v	11
^i	i	10
ū$	ū	6
^ī	ī	1
āw	ā/a w	2
ī$	ī/i	7
uu	uː	2
ō$	ō/o	6
ā$	ā/a 	11
^o	o	5
ī	ī/i	2
^e	e	1
^ā	ā/a	2
ū	ū	2
^i$	i	1
ē	ē/e 	3
^ē	ē/e	3
^-	NULL	2
ē$	ē/e 	4
ēw	ē/e w	1
-	+	2
