Grapheme	IPA	Frequency
^p	p	27
a$	a	25
a	a	185
h$	h	6
^g	g	7
u	u	42
m	m	21
ch$	ch/tsʰ	12
ch	ch/tsʰ	18
i	i	64
u$	u	15
e	e	109
i$	i	17
^d	d	4
r	r	31
l	l	38
o	o	79
g$	g	38
^th	tʰ	7
_	+	4
^y	y/j	21
ll	lː	6
p$	p	6
h	h	7
^b	b	17
d	d	17
w$	w	11
th	tʰ	8
gh$	gʱ	2
^bb	bː	2
l$	l	47
w	w	10
s	s	8
b	b	5
s$	s	13
^t	t	19
ee	eː	9
g	g	29
r$	r	11
rh	rʰ	6
^ch	cʰ	12
^dd	dː	3
d$	d	10
f	f	16
^e	e	13
e$	e	22
^w	w	7
^wh	wʰ	2
iy$	iy/i	9
^cc	cː	2
mw$	mʷ	4
m$	m	6
^bw	bʷ	2
o$	o	7
^m	m	29
mm	mː	2
n	n	46
aa	aː	25
^h	h	17
y	y/j	23
$	NULL	16
mw	mʷ	3
th$	tʰ	5
sh	sʰ	1
^k	k	9
kk$	kː	1
oo	oː	10
k$	k	6
^r	r	12
^f	f	23
t	t	16
^mw	mʷ	3
ws	w s	1
ee$	eː	7
t$	t	2
lw	lʷ	1
wh	wʱ	2
^s	s	14
ii	iː	4
^i	i	16
mm$	mː	1
ll$	lː	4
pp	pː	2
p	p	7
c	c/ts	4
k	k	3
ey	ey/ei	3
f$	f	4
^l	l	30
ss$	sː	1
^n	n	7
ps	p s	2
b$	b	2
^j	j/dʒ	1
n$	n	1
oo$	oː	1
^sh	sʰ	1
uu	uː	1
ii$	iː	1
^gh	gʰ	1
dd	dː	1
thth	tːʰ	1
bw	bʷ	1
^u	u	1
^c	c	4
gg$	gː	1
ph	pʰ	1
L$	ʟ	1
-	+	1
kk	kː	2
ff$	fː	1
tt	tː	1
'a	ʔ a	2
^ll	lː	1
'$	ʔ	1
^ii	iː	2
^rh	rʰ	2
aa$	aː	1
