Grapheme	IPA	Frequency
^l	l	18
i	i	63
m	m	27
a$	a	89
^m	m	33
a	a	152
u	u	62
l	l	44
i$	i	44
^o	o	5
o	o	49
ʔ	ʔ	28
o$	o	21
^a	a	13
e$	e	24
^t	t	25
'e	ʔ e	1
_	+	6
^v	v	20
n	n	45
^s	s	8
v	v	22
e	e	24
k	k	19
u$	u	48
^r	r	12
r	r	32
t	t	22
p	p	9
^p	p	11
ŋ	ŋ	19
g	g	12
^k	k	11
ɔ	ɔ	4
^i	i	11
ī$	ī/i	1
^ϑ	θ	1
s	s	24
^ð	ð	6
^h	h	2
ā$	ā/a 	1
b	b	16
bw	bʷ	4
^bw	bʷ	5
ð	ð	3
^ŋ	ŋ	7
d	d	12
ɔ$	ɔ	2
^mw	mʷ	7
^n	n	7
^u	u	4
^e	e	4
^b	b	3
_$	NULL	1
^ʔ	ʔ	8
-	+	3
^w	w	4
^ɣ	ɣ	4
h	h	5
ū$	ū	1
w	w	4
^g	g	1
^d	d	1
^i$	i	1
^ɔ	ɔ	2
'a$	ʔ a	1
