Grapheme	IPA	Frequency
^m	m	21
i	i	49
n$	n	72
^k	k	27
a	a	121
l	l	30
m	m	23
o	o	44
ŋ$	ŋ	8
i|	i +	1
t	t	21
u$	u	7
^pʷ	pʷ	4
e	e	30
k$	k	2
k	k	12
a$	a	4
^r	r	5
u	u	63
w$	w	11
^c	c	25
l$	l	16
h$	h	15
^a	a	6
ŋ	ŋ	13
t$	t	14
c	c/ts	8
r	r	9
^p	p	20
p	p	6
h	h	18
n	n	23
-	+	14
^t	t	24
j	j/dʒ	1
i$	i	6
^s	s	10
s$	s	5
^h	h	8
ʔ	ʔ	1
pʷ	pʷ	3
y	y/j	9
$	NULL	8
^l	l	8
^ŋ	ŋ	2
_	+	6
ñ	ɲ	3
m$	m	5
ls	l s	1
ɨ$	ɨ	2
ɨ	ɨ	11
^ñ	ɲ	4
^ɨ	ɨ	2
l|	l +	1
^th$	tʰ	1
^i	i	4
^mʷ	mʷ	4
c$	c/ts	4
^e	e	5
^n	n	4
^y	y/j	1
e$	e	4
^w	w	1
^u	u	1
r$	r	3
ɪ	ɪ	5
o$	o	1
iy$	iy/i	1
__	+	6
^o	o	2
p$	p	1
mʷ	mʷ	1
d	d	2
a|	a +	1
^n|	n +	1
s	s	6
ey	ey/ei	1
o|	o +	1
w	w	2
^i$	i	2
^o$	o	1
