Grapheme	IPA	Frequency
^ᵐb	ⁿb	7
e	e	47
_	+	66
n	n	56
i$	i	62
^g	g	2
w	w	13
’	ʔ	27
^ʰn	ʰn	2
a	a	51
l	l	40
eᵐb	e ⁿb	2
^n	n	15
i	i	39
k	k	2
aᵐb	a ⁿb	2
ë$	ë/ə	2
r	r	13
t̪	t̪	8
e$	e	29
^’	ʔ	14
^f	f	3
ⁿd	ⁿd	8
o$	o	23
^i	i	2
f	f	5
^m	m	20
ɛ$	ɛ	5
^rʃ	r ʃ	10
ɲ	ɲ	1
ø$	ø	5
^p	p	5
u	u	20
u$	u	11
^t̪	t̪	12
o	o	45
^w	w	11
ø	ø	6
^ɖ	ɖ	3
ᵐb	ⁿb	5
ɛ	ɛ	4
v	v	9
a$	a	17
a:	aː	1
^o	o	3
o:	oː	1
ɖ	ɖ	2
ã	ã	4
^ɣʷ	ɣʷ	2
õ	õ	1
m	m	11
^v	v	3
^k	k	4
ʝ	ʝ	4
ü	ü/y	1
ü$	ü/y	1
g	g	4
^a	a	22
r̃	r̃/r	2
ã$	ã	3
ʰn	ʰn	1
x	x	6
rʃ	r ʃ	8
^ɲ	ɲ	2
c	c/ts	1
^s	s	1
^e	e	2
^’ⁿd	ʔ ⁿd	1
u:$	uː	1
^u$	u	1
^o:	oː	1
^u	u	1
ù$	ù/u	1
^ⁿd	ⁿd	2
j	j/dʒ	1
^õⁿd	õ ⁿd	1
a:$	aː	1
^r	r	6
^ã	ã	1
^x	x	1
^l	l	1
^j	j/dʒ	1
