Grapheme	IPA	Frequency
^e$	e	2
^d	d	15
a	a	95
r	r	62
a$	a	50
^g	g	14
m	m	21
ë$	ë/ə	7
^t	t	12
i$	i	61
^j	j/dʒ	18
u	u	35
â$	â/a	5
^k	k	51
o	o	47
w	w	22
i	i	40
_	+	19
x	x	12
e	e	54
^v	v	7
n	n	33
^w	w	8
ey	ey/ei	3
e$	e	43
è$	è/e	22
^m	m	18
^b	b	18
b	b	8
^p	p	27
g	g	6
^u$	u	1
j	j/dʒ	6
^l	l	6
o$	o	23
^s	s	14
u$	u	29
r̃	r̃/r	8
ē	ē/e 	11
ē$	ē/e 	11
èw	è/e w	1
ès	è/e s	1
è	è/e	6
^n	n	16
^kw	kʷ	1
p	p	3
s	s	6
^a	a	7
^c	c	9
ō	ō/o	2
^â	â/a	1
v	v	28
t	t	2
y	y/j	1
d	d	4
^o	o	4
l	l	1
^e	e	6
ù$	ù/u	7
^rh	rʰ	10
uu	uː	1
î$	î/i	2
rh	rʰ	9
ee$	eː	3
â	â/a	3
k	k	9
ō$	ō/o	4
^r	r	8
^u	u	3
ii$	iː	5
ù	ù/u	2
^ō$	ō/o	1
ā$	ā/a 	1
ê$	ê/e	2
ēē$	ēē/eː	1
^ē$	ē/e	1
^x	x	2
c	c/ts	1
^o$	o	1
^y	y/j	1
