Grapheme	IPA	Frequency
^i	i	1
a	a	104
-$	NULL	2
^k	k	26
e	e	39
ŋ	ŋ	3
g	g	28
r	r	65
i	i	48
a|	a +	1
u	u	35
e$	e	45
^b	b	7
n	n	44
^s	s	15
j	j/dʒ	16
i$	i	33
^-	NULL	6
ɣ	ɣ	24
a$	a	42
^d	d	15
u|	u +	1
^m	m	23
o	o	45
t	t	30
o$	o	35
^p	p	12
ñ	ɲ	13
u$	u	38
^w	w	2
^t	t	30
b	b	8
kʷ	kʷ	2
v	v	11
^n	n	15
c	c/ts	5
w	w	7
_	+	7
^a	a	6
h	h	8
m	m	17
^ñ	ɲ	3
y	y/j	7
ã	ã	1
ã$	ã	4
^u	u	2
gʷ	gʷ	1
bʷ	bʷ	1
-	+	11
^o	o	8
^c	c	7
k	k	5
ĩ$	ĩ	1
o|	o +	1
ə	ə	22
^_	NULL	1
^y	y/j	1
^e	e	4
^r	r	6
s	s	6
d	d	3
i|	i +	1
^j	j/dʒ	2
^f	f	3
^bʷ	bʷ	1
^x	x	3
ns	n s	1
cʷ	cʷ/tsʷ	1
^o$	o	1
ʏ	ʏ	2
f	f	1
^mʷ	mʷ	1
ẽ$	ẽ	1
^h	h	1
x	x	1
