Grapheme	IPA	Frequency
^w	w	5
a	a	98
r	r	34
-$	NULL	20
^mʷ	mʷ	1
i	i	49
ɾ$	ɾ	14
^m	m	11
t	t	26
u$	u	6
l	l	34
ɛ	ɛ	40
^-	NULL	69
v	v	15
l$	l	12
^ⁿz	ⁿz	3
mʷ	mʷ	3
ẽ$	ẽ	1
o	o	49
i$	i	2
k	k	10
o$	o	2
^ᵐb	ⁿb	5
u	u	46
s$	s	16
^v	v	3
ɪ	ɪ	21
^ⁿd	ⁿd	3
h	h	1
^l	l	10
xw	xʷ	1
^ⁿʒ	ⁿʒ	2
n	n	15
^n	n	36
-	+	38
e	e	13
_	+	7
s	s	15
^ᵐbʷ	ⁿbʷ	1
m	m	36
ɣ	ɣ	28
t$	t	12
e$	e	8
^ⁿs	ⁿs	1
b	b	2
^ᵑg	ⁿg	2
ŋ	ŋ	6
w	w	8
ɳ	ɳ	1
p	p	13
r$	r	6
n$	n	24
ɾ	ɾ	12
ɔ$	ɔ	4
ɸ$	ɸ	4
ʧ	tʃ	1
x$	x	10
a$	a	10
^t	t	1
m$	m	5
t͡s$	ts	5
x	x	3
p$	p	2
v$	v	4
t͡s	ts	4
^p	p	2
ᵐb	ⁿb	2
ʊ	ʊ	1
æ	æ	1
^r	r	2
ə	ə	4
ŋ$	ŋ	3
pʷ	pʷ	2
ʉ	ʉ	4
g	g	1
b$	b	3
^h	h	3
lw	lʷ	1
ms	m s	1
^g	g	1
hs	h s	1
ɛ$	ɛ	1
^x	x	3
^k	k	2
β$	β	2
^s	s	3
z	z	1
^ʧ	tʃ	1
^i	i	4
^ɣ	ɣ	2
ɔ	ɔ	1
j	j/dʒ	1
vs	v s	1
