Grapheme	IPA	Frequency
^v	v	9
i	i	78
l	l	36
-$	NULL	30
^k	k	34
o	o	72
s$	s	16
^a	a	14
p	p	14
ps	p s	1
k$	k	45
ɪ	ɪ	22
v	v	7
e	e	40
^y	y/j	12
^h	h	31
h$	h	8
s	s	22
o$	o	15
t	t	26
a	a	114
m	m	32
ŋ$	ŋ	25
^m	m	36
i$	i	20
e$	e	10
^p	p	28
k	k	31
u	u	103
^s	s	27
h	h	36
_$	NULL	1
n$	n	47
-	+	41
y	y/j	13
^n	n	18
kw	kʷ	1
a$	a	19
u$	u	9
^e	e	17
t$	t	28
w	w	11
p$	p	10
nh	nʰ	1
^l	l	11
m$	m	11
n	n	29
ŋh	ŋʰ	1
_-$	NULL	1
b	b	1
ɛ	ɛ	14
^w	w	5
^ŋ	ŋ	4
^t	t	32
tw	tʷ	1
^i$	i	1
ŋ	ŋ	16
i|	i +	1
_	+	5
ʔ$	ʔ	1
^ɛ	ɛ	2
^i	i	4
^-	NULL	15
l$	l	13
kh	kʰ	1
^o	o	2
^ɪ	ɪ	1
^u	u	3
^hw	hʷ	3
ks	k s	2
^ps	p s	1
nw	nʷ	1
ɪɪ	ɪː	1
mw	mʷ	1
lw	lʷ	1
mh	mʰ	1
ŋw	ŋʷ	1
^o$	o	1
^a$	a	1
