Grapheme	IPA	Frequency
^m	m	24
j	j/dʒ	31
a	a	42
-$	NULL	21
^ᶢʟ	ᶢ/ʟ	21
o	o	21
ŋ	ŋ	7
^t	t	36
ə	ə	43
t	t	35
o$	o	8
^w	w	10
n	n	18
ə$	ə	50
_	+	6
m	m	11
^β	β	17
i	i	37
s	s	9
ɔ	ɔ	50
ɣ$	ɣ	11
ᶢʟ	ᶢʟ/ʟ	42
ɣ	ɣ	14
^°	NULL	1
°w	w	1
w	w	10
ɵ$	ɵ	10
^ɣ	ɣ	7
_$	NULL	2
^k	k	7
^kk	kː	2
ʷ	w	1
^s	s	9
-	+	11
e$	e	9
t$	t	19
^p	p	6
^j	j/dʒ	21
ɵ	ɵ	20
e	e	21
n$	n	21
^tt	tː	2
m$	m	1
^kʷ	kʷ	6
^ʉ	ʉ	2
$	NULL	18
β	β	20
i$	i	8
^ŋ	ŋ	4
^jw	jw/dʒʷ	2
^a	a	5
β$	β	4
^n	n	7
ŋ$	ŋ	6
^y	y/j	2
^ɪ	ɪ	5
ɪ	ɪ	14
ʉ$	ʉ	3
ʉ	ʉ	8
ŋʷ	ŋʷ	6
kʷ	kʷ	4
k	k	10
^ɔ	ɔ	4
a$	a	4
w$	w	5
ij$	ij/i	1
^ɔ$	ɔ	1
p$	p	1
^i	i	2
k$	k	1
^ŋʷ	ŋʷ	5
əj	əi	5
ɪ$	ɪ	3
jw	jw/dʒʷ	1
kʷ$	kʷ	2
s$	s	1
^jj	jj/dʒː	1
^pw	pʷ	1
^pp	pː	2
ɔ$	ɔ	5
^mm	mː	1
p	p	2
^ss	sː	1
^i$	i	1
^e	e	1
tt	tː	1
ŋw	ŋʷ	2
u	u	2
_ᶢʟ	+ ᶢ/ʟ	1
