Grapheme	IPA	Frequency
^k	k	36
a	a	135
m	m	15
e$	e	5
^p	p	12
l	l	31
p	p	26
l|	l +	2
i	i	49
a$	a	29
c	c/ts	3
u$	u	10
e	e	29
_	+	2
p$	p	6
^-	NULL	38
o$	o	12
^y	y/j	6
f	f	8
n$	n	22
o	o	14
k	k	8
w	w	8
-$	NULL	3
y	y/j	7
s$	s	8
^m	m	21
s	s	15
ə	ə	2
ɛ	ɛ	9
t$	t	15
^b	b	5
n	n	18
i$	i	17
u	u	21
ɔ$	ɔ	10
^h	h	3
ñ	ɲ	9
ɔ	ɔ	23
ŋ$	ŋ	3
r	r	9
^a	a	6
t	t	24
^s	s	7
^f	f	5
r$	r	2
^l	l	12
h	h	3
-	+	9
k$	k	2
a|	a +	8
f$	f	11
g	g	3
l$	l	11
d	d	4
m$	m	7
ŋ	ŋ	7
^n	n	4
^t	t	5
^ñ	ɲ	1
^d	d	1
^u	u	2
^ŋ	ŋ	2
n|	n +	1
^w	w	3
b$	b	2
ɛ$	ɛ	5
sw	sʷ	1
g$	g	1
j	j/dʒ	5
b	b	6
^g	g	5
fs	f s	1
^p|	p +	1
w$	w	1
^i	i	4
^c	c	2
d$	d	2
ay|	ay/ai +	1
^bw	bʷ	1
^o	o	1
lw	lʷ	1
v	v	1
^ɛ	ɛ	1
