Grapheme	IPA	Frequency
^l	l	10
i	i	29
m	m	13
e	e	18
-	+	22
m$	m	11
^g	g	10
a	a	50
^t	t	5
j	j/dʒ	8
l$	l	4
^m	m	7
e$	e	5
o	o	23
g	g	8
n$	n	30
^b	b	8
d	d	5
u	u	23
^bⁿr	b ⁿr	1
w	w	4
^a	a	5
t	t	4
^s	s	8
s$	s	2
^ŋ	ŋ	2
n	n	10
ⁿr	ⁿr	5
l	l	19
h	h	6
^d	d	7
ŋ$	ŋ	5
^r	r	2
t$	t	7
^w	w	3
b	b	3
ŋ	ŋ	8
^h	h	5
ř	ř/r	2
h$	h	9
_	+	3
^nⁿr	n ⁿr	7
uː	uː	3
k$	k	1
o$	o	2
^u	u	1
s	s	4
i$	i	3
ʔ	ʔ	1
^ṙ	ṙ/r	1
^mw	mʷ	1
iː$	iː	6
oː	oː	1
r	r	3
^n	n	4
lw	lʷ	1
^o	o	5
a$	a	8
ə	ə	1
u$	u	5
^mᵐʙ	m ⁿʙ	3
^j	j/dʒ	2
I	ɪ	1
aː	aː	2
eː	eː	3
^i$	i	1
^e	e	1
g$	g	1
^bw	bʷ	1
