Grapheme	IPA	Frequency
^r	r	24
i	i	44
m	m	16
a$	a	55
^'a	ʔ a	13
u	u	33
i$	i	32
t	t	56
a	a	99
u$	u	40
^'ā	ʔ ā/a	8
v	v	6
e$	e	30
^h	h	18
e	e	44
r	r	58
^a	a	18
_	+	5
^t	t	40
ī	ī/i	1
o	o	29
p	p	17
o$	o	25
'a	ʔ a	17
^'i	ʔ i	6
^'ō	ʔ ō/o	3
ū$	ū	5
^i	i	9
'u$	ʔ u	7
^ū	ū/u	1
'a$	ʔ a	15
^ū$	ū/u	1
^p	p	20
'u	ʔ u	5
f	f	6
^m	m	33
n	n	30
'o$	ʔ o	8
^f	f	15
^u	u	4
'ī$	ʔ ī/i	1
h	h	28
^v	v	8
^n	n	8
'i$	ʔ i	13
ū	ū	5
'e$	ʔ e	3
'ā$	ʔ ā/a	1
^'o	ʔ o	7
ā	ā/a 	21
'o	ʔ o	3
'ō	ʔ ō/o	1
ā$	ā/a 	6
^'ī$	ʔ ī/i	1
ē	ē/e 	1
^'e	ʔ e	2
^o	o	4
āh	ā/a h	4
'i	ʔ i	2
^'ū	ʔ ū/u	1
ī$	ī/i	3
^'u	ʔ u	4
ē$	ē/e 	1
'e	ʔ e	2
ō$	ō/o	2
^i$	i	1
^ā	ā/a	1
^'e$	ʔ e	1
^'āh	ʔ ā/a h	1
ō	ō/o	1
'ē$	ʔ ē/e	1
