Grapheme	IPA	Frequency
^p	p	22
a	a	110
h	h	87
o$	o	18
æ	æ	10
o	o	88
-$	NULL	39
^l	l	27
cs	cs/ts	5
c$	c/ts	25
c	c/ts	16
y	y/j	14
t$	t	19
^n	n	11
i	i	62
ɛ	ɛ	9
e	e	38
^s	s	41
m$	m	12
^ɛ	ɛ	3
l$	l	37
^i	i	24
nn	nː	1
k$	k	51
^t	t	31
u	u	97
k	k	39
h$	h	24
^f	f	31
r$	r	18
^e	e	13
p	p	9
^k	k	35
f	f	16
f$	f	5
l	l	38
-	+	18
n$	n	16
n	n	29
_	+	7
t	t	36
ɔ	ɔ	5
ɔ$	ɔ	2
u$	u	7
s	s	29
r	r	43
i$	i	23
^a	a	18
cs$	cs/ts	2
s$	s	7
^tw	tʷ	3
tw	tʷ	2
hs	h s	14
ʌ$	ʌ	7
^-	NULL	10
ɨ	ɨ	10
^m	m	39
ŋw	ŋʷ	2
ŋ$	ŋ	21
æ$	æ	6
^o	o	19
^u	u	10
kw	kʷ	3
cw	cw/tsʷ	1
^fw	fʷ	2
ɛ$	ɛ	9
^ŋ	ŋ	10
ʌ	ʌ	23
ŋs	ŋ s	1
^w	w	9
hs$	h s	5
ɔɔ	ɔɔ/ɔː	1
ŋ	ŋ	13
m	m	8
rw	rʷ	2
a$	a	16
^mw	mʷ	4
mw	mʷ	2
e$	e	17
_$	NULL	2
^mʷ	mʷ	2
^nn	nʰ	1
mʷ	mʷ	1
^y	y/j	15
w	w	8
^e$	e	4
ə	ə	3
p$	p	6
^r	r	2
^lw	lʷ	4
ms	m s	1
^pw	pʷ	2
pw	pʷ	1
^ɒ	ɒ	3
ɒ	ɒ	4
ns	n s	1
lw	lʷ	2
ɨ$	ɨ	1
^ɔ	ɔ	2
ls	l s	2
ks	k s	1
^ʌ$	ʌ	1
^ɛ$	ɛ	1
ə$	ə	1
^kw	kʷ	1
^æ	æ	1
^|o	o	1
g	g	1
