Grapheme	IPA	Frequency
^k	k	8
a	a	118
k	k	9
m	m	18
o$	o	20
^b	b	8
l	l	41
i	i	51
t$	t	19
^w	w	8
e	e	10
a$	a	28
^f	f	11
c	c/ts	5
ā	ā/a 	9
n$	n	19
^l	l	19
ŋ$	ŋ	14
à	ʔ à/a	5
f	f	8
^a	a	13
o	o	36
l$	l	13
^t	t	19
y	y/j	8
$	NULL	4
^y	y/j	6
s$	s	17
^p	p	20
p	p	16
s	s	13
ā$	ā/a 	7
^g	g	13
^h	h	4
ñ	ɲ	5
_	+	3
w	w	8
lw	lʷ	1
t	t	18
^s	s	14
u	u	29
^m	m	32
g	g	12
ō$	ō/o	1
m$	m	6
-	+	4
f$	f	7
b	b	7
^u	u	6
ŋ	ŋ	9
^ā	ā/a	1
^d	d	7
k$	k	4
é	é/e	2
^o	o	5
r	r	11
^ē	ē/e	1
^n	n	3
p$	p	4
i$	i	18
h	h	2
ē	ē/e 	7
á	á/a	4
í	í/i	1
u$	u	9
tt	tː	1
^ŋ	ŋ	3
á$	á/a	1
ē$	ē/e 	3
^e	e	2
^u$	u	1
n	n	11
d	d	2
b$	b	5
g$	g	2
r$	r	2
e$	e	8
^c	c	2
^_	NULL	6
w$	w	1
^i	i	3
ú$	ú/u	1
^r	r	2
^ñ	ɲ	1
ó$	ó/o	4
ò	ò/o	4
i|	i +	1
ō	ō/o	1
^i$	i	1
ēs	ē/e s	1
