Grapheme	IPA	Frequency
^l	l	15
i	i	46
m	m	21
a$	a	80
^m	m	23
e	e	46
r	r	53
i$	i	41
a	a	115
t	t	37
u	u	53
^n	n	13
n	n	49
e$	e	28
^r	r	13
g	g	42
^s	s	13
o	o	80
^k	k	25
q	q	11
o$	o	47
^p	p	29
y	y/j	9
u$	u	48
^o	o	5
j	j/dʒ	7
p	p	16
^v	v	17
l	l	29
k	k	24
^i	i	18
d	d	8
^b	b	14
s	s	22
^g	g	14
^u	u	3
v	v	22
^a	a	13
^t	t	15
^d	d	4
b	b	8
-	+	2
_	+	8
^q	q	4
^j	j/dʒ	3
^e	e	1
^h	h	1
^=	NULL	1
_$	NULL	2
^_	NULL	2
