Grapheme	IPA	Frequency
^n	n	75
a	a	131
r	r	40
-$	NULL	16
-	+	63
m	m	17
i	i	46
ɾ$	ɾ	5
t	t	24
u	u	59
e$	e	26
ᵐb	ⁿb	16
l	l	35
k	k	11
o	o	50
^-	NULL	65
a$	a	20
h	h	36
l$	l	11
i$	i	7
x$	x	10
ɛ	ɛ	40
ɸ$	ɸ	4
e	e	14
ʒ	ʒ	2
ɪ	ɪ	15
s	s	8
n	n	46
g	g	2
ə	ə	1
_	+	4
u$	u	3
w	w	13
ɔ$	ɔ	3
ð	ð	16
b	b	1
o$	o	8
r$	r	5
ŋ	ŋ	7
ð$	ð	6
m$	m	2
ɛ$	ɛ	2
ðʰ	ðʰ	1
ɾ	ɾ	10
p	p	2
t$	t	8
n$	n	25
ʧ	tʃ	1
^l	l	9
^d	d	1
^t	t	7
ɣ	ɣ	12
v	v	16
x	x	1
b$	b	1
ɘ	ɘ	1
s$	s	5
d	d	4
mʷ	mʷ	1
p$	p	1
ɬ$	ɬ	1
ʊ	ʊ	1
vʷ	vʷ	5
aᵐb	a ⁿb	1
h$	h	2
d$	d	3
ⁿd	ⁿd	1
ŋ$	ŋ	3
aa	aː	1
rs	r s	1
^m	m	1
^h	h	4
^a	a	1
^ɣ	ɣ	7
^w	w	1
^k	k	1
^i	i	1
^s	s	1
^b	b	1
^r	r	1
^ð	ð	1
