Grapheme	IPA	Frequency
^č	č/tʃ	11
u	u	73
m	m	34
o	o	39
-	+	46
ᵑg	ⁿg	29
u$	u	49
^mʷ	mʷ	4
e	e	62
l	l	37
i$	i	33
^m	m	19
ə	ə	3
r	r	49
a$	a	64
^-	NULL	45
y	y/j	9
e$	e	18
β	β	24
i	i	93
ŋ	ŋ	12
k	k	18
o$	o	11
č	č/tʃ	15
ñ	ɲ	7
^p	p	10
^k	k	28
a	a	60
ⁿd	ⁿd	4
^ᵐb	ⁿb	6
ᵐbʷ	ⁿbʷ	1
^s	s	7
n	n	37
^y	y/j	8
s	s	13
^β	β	6
p	p	6
^ŋ	ŋ	1
æ	æ	3
w	w	12
·	+	2
mʷ	mʷ	7
t	t	8
œ	œ	2
n$	n	1
^kʷ	kʷ	1
^kw	kʷ	1
^i	i	3
aᵑg	a ⁿg	2
_	+	4
pʷ	pʷ	1
^w	w	6
aᵐb	a ⁿb	1
ᵐb	ⁿb	3
^n	n	7
s$	s	2
^ñ	ɲ	1
ǰ	ǰ/dʒ	1
^t	t	4
^l	l	3
^ᵑg	ⁿg	1
^ⁿd	ⁿd	1
^pʷ	pʷ	1
^o	o	4
