Grapheme	IPA	Frequency
^a	a	8
r	r	18
u	u	35
-	+	54
ŋ$	ŋ	27
^m	m	29
o	o	39
r$	r	12
a	a	100
t	t	43
u$	u	16
^t	t	23
^s	s	10
i	i	27
e	e	51
^n	n	22
p	p	6
^e	e	18
m	m	11
i$	i	21
e$	e	17
^l	l	8
s$	s	11
^mʷ	mʷ	5
l	l	23
o$	o	8
n$	n	15
^k	k	20
k	k	16
ŋ	ŋ	10
mʷ	mʷ	2
^p	p	2
t$	t	11
k$	k	8
^pʷ	pʷ	4
n	n	15
^ŋ	ŋ	4
s	s	12
^r	r	5
_	+	3
^b	b	1
l$	l	10
^f	f	7
m$	m	11
^fs	f s	2
a$	a	6
mʷ$	mʷ	1
^w	w	3
sw	sʷ	1
f	f	7
^i	i	1
^u	u	3
pʷ	pʷ	1
p$	p	2
^ks	k s	1
^o	o	1
^ms	m s	1
f$	f	2
