Grapheme	IPA	Frequency
^n	n	20
u	u	66
m	m	26
a	a	175
-$	NULL	27
^t	t	26
o	o	80
r	r	48
n	n	70
a$	a	77
^m	m	23
t	t	28
oo	oː	7
^r	r	7
p	p	22
i	i	61
nn	nː	4
^v	v	30
v	v	15
d	d	6
o$	o	37
^s	s	13
^-	NULL	1
-	+	1
^b	b	26
e	e	33
uu$	uː	7
g	g	20
m$	m	10
^d	d	6
ts	ts	14
i$	i	38
^k	k	38
ii	iː	2
b	b	23
^ts	ts	11
gh	gʱ	14
^dz	dz	5
k	k	42
u$	u	33
e$	e	16
^ŋ	ŋ	1
^p	p	18
s	s	27
^gh	gʰ	12
ŋ	ŋ	15
ee	eː	3
^g	g	10
n$	n	2
oo$	oː	2
e|	e +	1
z	z	1
aa	aː	7
uu	uː	2
_	+	5
^_	NULL	2
^i	i	1
ee$	eː	4
^nn	nʰ	1
^h	h	2
o|	o +	1
