Grapheme	IPA	Frequency
^n	n	17
i	i	71
n$	n	55
^a	a	15
r	r	57
a	a	92
n	n	59
^w	w	17
^ŋ	ŋ	4
o	o	51
h	h	9
i$	i	35
m	m	26
g	g	11
t	t	27
a$	a	37
^|w	w	1
a|	a +	6
^t	t	15
d	d	30
^h	h	20
u	u	56
è$	è/e	11
^g	g	14
u|	u +	4
e	e	150
l	l	19
^l	l	4
e$	e	44
^p	p	8
b	b	13
t$	t	4
^c	c	25
o$	o	27
l$	l	15
^s	s	11
^e	e	9
^r	r	12
w	w	15
^th	tʰ	10
ŋ	ŋ	11
^d	d	17
j	j/dʒ	7
^e|	e +	1
th	tʰ	5
^m	m	10
^u	u	6
n|	n +	1
p	p	6
d$	d	6
^y	y/j	7
h$	h	1
c$	c/ts	12
^k	k	17
u$	u	4
^i	i	13
ā	ā/a 	1
k	k	14
ŋ$	ŋ	4
ì$	ì	3
g$	g	1
r$	r	1
m$	m	1
w$	w	3
c	c/ts	13
^mm	mː	1
ey	ey/ei	4
_	+	14
s	s	11
s$	s	1
z	z	4
^b	b	8
^x	x	2
^o	o	4
ʔ	ʔ	4
r|	r +	1
y	y/j	1
^j	j/dʒ	2
ò$	ò/o	1
e|	e +	2
g|	g +	1
i|	i +	1
ō$	ō/o	1
ū	ū	1
^o$	o	1
ij$	ij/i	2
ɛ	ɛ	6
č$	č/tʃ	1
