Grapheme	IPA	Frequency
^’	ʔ	15
i	i	34
_	+	35
n$	n	43
^o	o	2
m	m	12
o:	oː	2
j	j/dʒ	1
e	e	61
l	l	14
ⁿd	ⁿd	8
u	u	32
’	ʔ	17
o	o	35
a	a	56
^c	c	2
a$	a	14
e$	e	9
t̪	t̪	5
_ᵐb	+ ⁿb	3
r	r	4
i$	i	12
m$	m	3
^ʰm	ʰm	2
n	n	17
g	g	6
c$	c/ts	8
^ⁿd	ⁿd	9
^j	j/dʒ	2
^k	k	18
^t̪	t̪	17
^p	p	17
f	f	1
^ᵐb	ⁿb	2
^n	n	16
^ɣʷ	ɣʷ	3
aᵐb	a ⁿb	4
^w	w	7
w	w	3
v	v	3
^u	u	2
k$	k	21
p$	p	6
^f	f	3
o$	o	8
t̪$	t̪	6
ã	ã	2
ŋ$	ŋ	2
õ	õ	1
ʝ	ʝ	3
u$	u	3
^ʰn	ʰn	2
k	k	4
^ŋ	ŋ	2
^i	i	1
ŋ	ŋ	1
a:	aː	5
ɛ	ɛ	1
ᵐb	ⁿb	5
p	p	4
c	c/ts	2
xʰ	xʰ	1
ɲ$	ɲ	4
^m	m	6
^s	s	1
x	x	1
^g	g	3
ɛ$	ɛ	1
a:$	aː	1
^xʰ	xʰ	2
^ʝ	ʝ	4
^ɲ	ɲ	1
i:	iː	1
^v	v	1
ẽ	ẽ	1
ɣʷ	ɣʷ	1
^ŋ$	ŋ	1
^m$	m	1
^n$	n	1
^i$	i	1
^l	l	1
eᵐb	e ⁿb	1
ø$	ø	1
^ʰp	ʰp	1
