Grapheme	IPA	Frequency
^k	k	28
ö	ö/œ	16
r	r	39
i	i	54
s	s	25
í	í/i	5
a$	a	61
ɨ	ɨ	18
_	+	21
m	m	16
d	d	14
é	é/e	6
k	k	42
a	a	84
n	n	34
e$	e	51
^n	n	19
ì	ì/i	2
^z	z	7
o	o	49
z	z	3
ó$	ó/o	2
^dz	dz	1
ó	ó/o	11
^m	m	12
^v	v	17
u	u	36
u$	u	29
^s	s	20
q	q	9
^p	p	18
t	t	35
o$	o	29
g	g	8
l	l	32
e	e	37
p	p	16
^t	t	18
ò	ò/o	3
à	ʔ à/a	3
á	á/a	14
b	b	12
^a	a	6
v	v	16
^ú	ʔ ú/u	1
i$	i	22
^i	i	3
^b	b	11
ú	ú/u	7
ù	ù/u	3
ŋ	ŋ	3
ə	ə	4
^l	l	13
é$	é/e	1
^q	q	2
^ɨ	ɨ	1
í$	í/i	1
^g	g	2
w	w	1
^d	d	4
ós	ó/o s	1
^r	r	5
^ŋ	ŋ	1
ə́	ə́/ə	1
^ⁿd	ⁿd	3
ⁿd	ⁿd	1
ʒ	ʒ	1
^ⁿj	ⁿj/ⁿdʒ	1
ⁿj	ⁿj/ⁿdʒ	1
j	j/dʒ	1
^ó	ʔ ó/o	1
h	h	1
és	é/e s	1
^ɣ	ɣ	1
ɣ	ɣ	1
^á	ʔ á/a	1
ö$	ö/œ	1
^o	o	1
