Grapheme	IPA	Frequency
^k	k	18
o	o	63
m	m	19
u$	u	39
^a	a	12
b	b	9
a	a	156
l	l	49
i	i	73
t$	t	24
w	w	7
y	y/j	14
n$	n	26
^w	w	10
e$	e	5
^h	h	10
^l	l	21
m$	m	13
k$	k	14
i$	i	29
a$	a	31
^y	y/j	5
p	p	19
á	á/a	9
p$	p	2
u	u	40
^b	b	27
^t	t	25
t	t	19
^m	m	33
^g	g	12
e	e	15
-	+	3
g	g	25
c	c/ts	1
^s	s	9
s	s	14
^p	p	23
d	d	13
^u	u	5
n	n	40
f	f	11
k	k	26
r$	r	1
é$	é/e	1
^f	f	6
ó$	ó/o	5
f$	f	5
s$	s	9
á$	á/a	3
í	í/i	5
^c	c	4
ó	ó/o	6
o$	o	6
g$	g	7
^i	i	2
^n	n	5
ú	ú/u	1
l$	l	11
^fs	f s	1
_	+	3
b$	b	1
^o	o	2
^ó	ʔ ó/o	1
j	j/dʒ	4
é	é/e	1
r	r	3
^d	d	4
^ps	p s	2
ós$	ó/o s	1
ú$	ú/u	1
^i$	i	1
í$	í/i	3
h	h	1
