Grapheme	IPA	Frequency
^r	r	3
i	i	64
m	m	24
a	a	162
-	+	49
r	r	16
a$	a	74
^g	g	1
o	o	31
g	g	2
ŋ$	ŋ	23
o$	o	7
^k	k	12
u$	u	26
^β	β	2
ɣ	ɣ	8
^d	d	2
ž	ž/ʒ	2
ŋ	ŋ	26
^u	u	23
ʔ$	ʔ	2
^o	o	3
ɡ	g	36
e	e	8
^hw	hʷ	1
s	s	12
^t	t	18
l	l	16
oo$	oː	1
^s	s	14
u	u	68
n	n	45
^w	w	9
b	b	6
^ɡ	g	8
aa	aː	1
^a	a	9
t	t	33
-$	NULL	2
^ŋ	ŋ	15
h	h	4
i$	i	19
β	β	8
_	+	14
y	y/j	7
^y	y/j	8
^m	m	12
ʔ	ʔ	6
p$	p	4
m$	m	2
k	k	6
^l	l	12
p	p	3
^h	h	5
^b	b	5
^n	n	2
d	d	4
^ɣw	ɣʷ	1
ɣw$	ɣʷ	1
ɣw	ɣʷ	1
^p	p	2
^wh	wʰ	1
oo	oː	1
k$	k	8
tt	tː	1
w	w	7
sh	sʰ	1
š	š/ʃ	1
e$	e	1
ƥ	ƥ/p	1
^i	i	1
^-	NULL	1
