Grapheme	IPA	Frequency
^g	g	3
a	a	47
w	w	9
i	i	28
_	+	59
ɛ$	ɛ	32
^o	o	12
_ⁿd	+ ⁿd	1
r	r	29
a$	a	18
^e	e	3
g	g	2
m	m	14
ë$	ë/ə	3
^k	k	17
e	e	60
u	u	13
j	j/dʒ	2
ã	ã	7
^m	m	13
o	o	40
n	n	19
e$	e	30
^v	v	1
r̃	r̃/r	7
^w	w	6
i$	i	19
^t̪	t̪	11
k	k	13
^u$	u	1
^p	p	14
ë	ë/ə	2
^n	n	9
o:	oː	2
ɛ	ɛ	7
s	s	6
^ᵐb	ⁿb	8
rʃ	r ʃ	6
ø	ø	4
x	x	13
^pʷ	pʷ	1
aᵐb	a ⁿb	2
p	p	5
^a	a	11
ʝ	ʝ	1
o$	o	9
^j	j/dʒ	8
ⁿd	ⁿd	3
a:	aː	1
a:$	aː	3
^ẽ	ẽ	1
^u	u	1
^ɲ	ɲ	1
ɲ	ɲ	1
v	v	13
^s	s	6
u:$	uː	1
u$	u	10
^uᵐb	u ⁿb	1
^rʃ	r ʃ	6
t̪	t̪	2
c	c/ts	1
^ù	ʔ ù/u	1
ù$	ù/u	3
ã$	ã	1
ù	ù/u	1
ĩ$	ĩ	1
^ø	ø	1
o:$	oː	3
ø$	ø	4
ẽ	ẽ	1
^ⁿd	ⁿd	4
^o:$	oː	1
ẽ$	ẽ	1
øø$	øː	1
i:$	iː	2
^i	i	1
^o$	o	1
^i$	i	1
^e$	e	1
^ŋ	ŋ	1
