Grapheme	IPA	Frequency
^ŋ	ŋ	2
i	i	57
ê	ê/e	17
-$	NULL	51
^mw	mʷ	5
r$	r	12
^m	m	20
z	z	14
ô$	ô/o	4
^s	s	18
êh	ê/e h	1
l	l	32
^u	u	2
r	r	28
u	u	16
t$	t	12
a	a	100
l$	l	22
e$	e	17
^l	l	22
o	o	25
h$	h	14
^-	NULL	27
m	m	18
o$	o	7
rs	r s	1
ô	ô/o	28
v$	v	10
^b	b	18
n	n	22
d	d	6
^z	z	12
b	b	13
ŋ	ŋ	9
e	e	48
^t	t	9
z$	z	4
s	s	9
vs	v s	2
g	g	6
a$	a	9
^d	d	14
k$	k	12
^bw	bʷ	4
^v	v	14
ms	m s	1
_	+	8
vw	vʷ	7
ᵑg	ⁿg	4
n$	n	13
ŋ$	ŋ	6
^g	g	7
^r	r	15
ê$	ê/e	13
i$	i	10
ls	l s	2
^w	w	2
u$	u	8
^a	a	18
^zh	zʰ	1
h	h	8
^i	i	1
m$	m	3
k	k	4
^êh$	ê/e h	1
v	v	25
t	t	10
pw	pʷ	1
^ôh	ʔ ô/o h	1
p	p	5
mm	mː	1
^ô	ʔ ô/o	2
^vw	vʷ	3
^bs	b s	1
^p	p	4
^ᵑg	ⁿg	2
bs	b s	1
^o	o	1
b$	b	5
^ms	m s	1
^k	k	5
^ôh$	ʔ ô/o h	1
ŋs	ŋ s	2
ee$	eː	1
w$	w	1
d$	d	1
aᵐb	a ⁿb	1
s$	s	1
^vs	v s	1
^n	n	3
êh$	ê/e h	1
^ê	ê/e	1
mw	mʷ	1
-	+	2
ⁿd	ⁿd	1
ks	k s	1
^êh	ê/e h	1
