Grapheme	IPA	Frequency
^β	β	8
e	e	68
l	l	36
o	o	41
-	+	40
k$	k	20
^k	k	10
mʷ	mʷ	5
i	i	63
n$	n	16
m	m	28
œ	œ	24
r	r	23
^i	i	2
^-	NULL	43
t	t	15
i$	i	12
^s	s	8
e$	e	35
h	h	7
y	y/j	2
u	u	25
ŋ	ŋ	9
ŋ$	ŋ	6
ns	n s	1
n	n	14
œ$	œ	19
^ᵐb	ⁿb	11
h$	h	9
^w	w	8
^ⁿd	ⁿd	6
β	β	11
^t	t	7
w	w	4
a	a	35
s	s	12
ñ	ɲ	4
^l	l	8
r$	r	14
k	k	14
ᵐbʷ	ⁿbʷ	2
ⁿd	ⁿd	5
_	+	2
a$	a	6
^p	p	3
ü	ü/y	1
βs	β s	2
β$	β	4
ᵐb	ⁿb	6
^m	m	29
æ	æ	5
üs	ü/y s	1
p$	p	2
pʷ	pʷ	3
t$	t	4
ü$	ü/y	1
^n	n	3
^y	y/j	1
^e	e	2
m$	m	5
ə	ə	2
o$	o	7
p	p	11
u$	u	2
^mʷ	mʷ	5
ᵑg	ⁿg	3
^aᵐb	a ⁿb	2
^ᵑg	ⁿg	1
^u	u	1
č	č/tʃ	1
^o	o	2
·$	NULL	1
^ñ	ɲ	3
^a	a	1
l$	l	1
