Grapheme	IPA	Frequency
^b	b	6
a	a	149
n	n	44
i	i	32
-$	NULL	52
^ŋ	ŋ	5
s$	s	2
^w	w	7
o	o	49
n$	n	25
^n	n	9
-	+	33
_	+	16
a$	a	15
e	e	40
^-	NULL	71
p	p	13
r$	r	10
t	t	33
^d	d	9
l$	l	11
l	l	35
u$	u	10
i$	i	40
u	u	43
g$	g	3
d	d	21
y	y/j	9
^g	g	8
f	f	9
g	g	13
f$	f	2
^s	s	13
k	k	9
ŋ	ŋ	10
^t	t	17
^p	p	8
^lw	lʷ	2
^a	a	15
ŋ$	ŋ	10
b	b	17
r	r	28
^rr	rː	1
k$	k	10
^i	i	11
m	m	23
^y	y/j	7
s	s	15
_-	+	2
w	w	10
ss	sː	1
m$	m	9
pp	pː	2
^k	k	11
^kk	kː	1
^m	m	12
e$	e	12
-_-	+	2
ds	d s	1
b$	b	2
^f	f	3
sw	sʷ	2
t$	t	9
o$	o	5
^u	u	6
ls	l s	1
^dd	dː	1
d$	d	3
ll	lː	1
^ks	k s	2
^i$	i	1
ff	fː	1
^l	l	1
w$	w	3
^bb	bː	2
rw	rʷ	1
^ts	ts	1
^r	r	2
^ff	fː	1
^o	o	1
p$	p	1
ks$	k s	1
^e	e	1
^tw	tʷ	1
