Grapheme	IPA	Frequency
^-	NULL	57
n	n	25
p	p	17
a$	a	17
^p	p	6
a	a	98
-	+	7
l	l	30
ɛ$	ɛ	12
f	f	6
i$	i	12
ŋ	ŋ	3
g	g	4
ɛ	ɛ	27
t	t	21
n$	n	24
^a	a	5
i	i	41
m	m	14
b	b	12
k$	k	3
s$	s	20
^l	l	8
^g	g	8
u	u	26
_	+	4
k	k	9
y	y/j	3
u$	u	14
ɔ$	ɔ	14
w$	w	1
^s	s	4
^i	i	7
s	s	12
ɔ	ɔ	17
r	r	11
ms	m s	1
w	w	9
ʔ$	ʔ	22
^w	w	4
e	e	2
^k	k	10
p$	p	3
m$	m	10
^t	t	9
ɔ|	ɔ +	1
d	d	5
^m	m	21
e$	e	3
^f	f	5
ə	ə	4
^a$	a	1
ʔ	ʔ	1
j	j/dʒ	1
l$	l	3
^n	n	8
^u$	u	1
^d	d	3
^a|	a +	1
-$	NULL	1
t$	t	2
^y	y/j	3
^b	b	1
^u	u	1
h	h	1
o$	o	1
m|	m +	1
^ns	n s	1
