Grapheme	IPA	Frequency
^l	l	21
i	i	44
m	m	24
a	a	212
n	n	67
a$	a	50
^k	k	28
s$	s	13
_	+	32
k	k	26
^t	t	22
u	u	35
n$	n	27
t	t	29
e	e	38
^p	p	20
p	p	14
^s	s	14
l	l	35
^n	n	8
k$	k	16
^b	b	15
g	g	21
^m	m	16
s	s	18
g$	g	8
o	o	29
t$	t	20
^r	r	5
^w	w	9
^i	i	17
o$	o	6
r	r	15
u$	u	7
^g	g	2
ms	m s	1
m$	m	7
^d	d	3
p$	p	4
i$	i	23
^a	a	11
e$	e	5
r$	r	2
w	w	18
b	b	1
^_	NULL	1
_$	NULL	1
^j	j/dʒ	1
^e	e	1
l$	l	5
ɨ	ɨ	3
ŋ	ŋ	1
ŋ$	ŋ	1
^u	u	1
