Grapheme	IPA	Frequency
^k	k	26
a	a	166
'm	ˀm	6
n	n	68
a$	a	92
m	m	21
e	e	28
's	ˀs	2
o	o	48
l	l	53
i$	i	26
'p	ˀp	3
e$	e	36
p	p	14
^'k	ˀk	14
æ	æ	2
^t	t	8
ɔ$	ɔ	2
^p	p	11
u$	u	30
^'a	ʔ a	4
t	t	23
ɔ	ɔ	4
'ḇ	'b̠/ˀb	4
s	s	12
^m	m	21
i	i	48
-	+	1
v	v	1
à	ʔ à/a	1
d	d	1
k	k	18
^u	u	3
^'g	ˀg	4
ŋ	ŋ	20
^'m	ˀm	9
u	u	54
ḇ	b̠/b	9
't	ˀt	10
^r	r	2
^s	s	9
^'l	ˀl	9
^'s	ˀs	12
u|	u +	2
^l	l	14
'k	ˀk	4
ʌ	ʌ	4
n:	nː	6
ʌ$	ʌ	2
^'t	ˀt	8
o$	o	18
^g	g	7
_	+	17
b	b	7
^i	i	6
r	r	17
^ŋ	ŋ	5
ɛ	ɛ	11
^'r	ˀr	3
ŋ$	ŋ	6
^'i	ʔ i	3
ǥ	ǥ/g	7
^'n	ˀn	2
^n	n	1
^b	b	9
^ʔ	ʔ	1
i|	i +	3
^'p	ˀp	6
^'b	ˀb	3
g	g	5
'ŋ	ˀŋ	1
'b	ˀb	1
'ǥ	'ǥ/ˀg	2
'r	ˀr	4
^'o	ʔ o	1
^'u	ʔ u	2
'l	ˀl	5
a|	a +	2
'g	ˀg	1
l:	lː	1
^ḇ	b̠/b	3
'u$	ʔ u	1
n|	n +	1
^'ŋ	ˀŋ	3
^o	o	4
^i$	i	1
