Grapheme	IPA	Frequency
^f	f	23
a	a	116
r	r	33
l	l	22
o	o	42
n	n	36
_	+	5
u	u	31
m	m	22
-$	NULL	24
^a	a	12
a$	a	40
ⁿdʳ	ⁿdʳ	13
ⁿdʳ$	ⁿdʳ	1
^l	l	6
t	t	21
f	f	13
n$	n	22
^s	s	10
l$	l	7
i$	i	5
^oᵐb	o ᵐb	2
^o	o	1
^t	t	19
^u	u	4
^ᵐb	ⁿb	11
e	e	17
aᵑg	a ⁿg	1
i	i	46
^m	m	20
aᵐb	a ⁿb	4
e$	e	5
s	s	9
fs	f s	1
^ⁿdʳ	ⁿdʳ	5
m$	m	6
^n	n	12
ls	l s	1
f$	f	11
^tˢ	ts	6
ŋ$	ŋ	2
s$	s	5
o$	o	4
^r	r	8
^i	i	6
tˢ	ts	7
r$	r	9
ᵐb	ⁿb	4
^e	e	3
ᵑk	ⁿk	4
β	β	4
^β	β	1
tˢ$	ts	5
t$	t	10
k	k	1
rs	r s	1
$	NULL	5
^k	k	5
^w	w	1
-	+	11
^aᵐb	a ⁿb	2
^h	h	3
eᵐb	e ⁿb	1
^a$	a	1
^p	p	2
p	p	1
h	h	1
u$	u	1
