Grapheme	IPA	Frequency
^l	l	8
i	i	40
m	m	17
e	e	68
-	+	46
n$	n	67
^k	k	21
e|	e +	1
o	o	54
w$	w	11
^s	s	14
l	l	23
t	t	28
^oo	oː	1
t$	t	1
a	a	93
^o|	o +	1
mʷ	mʷ	1
e$	e	9
^p	p	14
s	s	16
a$	a	9
^e	e	35
j	j/dʒ	3
y	y/j	11
$	NULL	10
^d̃	d̃	3
k	k	8
ʔ	ʔ	26
u	u	43
^c	c	12
w	w	4
^a	a	5
n	n	11
h$	h	33
r	r	20
^t	t	9
p	p	10
^i	i	11
i$	i	7
^n	n	7
_	+	6
h	h	14
^pʷ	pʷ	5
k$	k	18
m$	m	6
^m	m	12
^y	y/j	3
mm	mː	2
ñ	ɲ	2
d̃	d̃/d	4
^u	u	2
u$	u	7
kk	kː	2
tt	tː	2
ll	lː	5
^mʷ	mʷ	2
ey	ey/ei	1
^o	o	3
aa	aː	1
o|	o +	1
^n|	n +	1
^a|	a +	2
c	c/ts	3
o$	o	7
^gʷ	gʷ	1
^w	w	1
^j	j/dʒ	3
^ñ	ɲ	3
^h	h	4
d̂	ȡ/ɟ	1
b	b	1
^bʷ	bʷ	1
iy$	iy/i	1
ɪ	ɪ	1
d	d	1
^sh	sʰ	1
^r	r	1
