Grapheme	IPA	Frequency
^l	l	18
i	i	63
m	m	14
a	a	126
n$	n	51
^p	p	12
n	n	45
g	g	21
k	k	23
s$	s	7
u	u	64
a$	a	11
^k	k	27
e	e	37
l$	l	8
e$	e	7
^g	g	9
^w	w	12
^m	m	16
s	s	8
r	r	19
m$	m	12
o	o	77
g$	g	14
p	p	8
d	d	6
^b	b	14
l	l	28
^h	h	15
^t	t	23
t	t	15
h	h	18
_	+	8
^n	n	5
^s	s	11
r$	r	10
^d	d	4
w	w	14
kw	kʷ	1
^u	u	6
^a	a	4
h$	h	22
o$	o	4
w$	w	5
^e	e	2
k$	k	17
^i	i	15
t$	t	19
p$	p	5
^r	r	6
b	b	12
i$	i	3
u$	u	7
b$	b	2
ts	ts	2
a|	a +	1
^y	y/j	3
r|	r +	1
^u$	u	1
lw	lʷ	1
ls	l s	1
y	y/j	1
^o	o	2
aa	aː	1
_|_	+	1
