Grapheme	IPA	Frequency
^e	e	2
r	r	21
a	a	92
-$	NULL	46
^k	k	8
ê	ê/e	40
l	l	46
n	n	49
^mw	mʷ	1
i	i	25
r$	r	9
^-	NULL	53
t	t	28
ô$	ô/o	4
^l	l	16
a$	a	21
^s	s	12
l$	l	16
^pw	pʷ	5
s	s	18
m	m	23
^b	b	17
o	o	18
s$	s	10
ês$	ê/e s	2
g$	g	7
^bw	bʷ	13
e	e	25
^a	a	12
h	h	4
u	u	38
^t	t	20
bw	bʷ	5
rs	r s	2
^m	m	18
n$	n	23
k	k	14
ê$	ê/e	29
d	d	10
^d	d	4
t$	t	16
ô	ô/o	21
^w	w	8
^g	g	8
b	b	15
g	g	29
_	+	5
^n	n	6
e$	e	12
i$	i	14
o$	o	6
ls	l s	2
j	j/dʒ	7
^p	p	8
k$	k	2
u$	u	9
mw	mʷ	3
^ês	ê/e s	2
^r	r	11
^i	i	2
m$	m	4
^ês$	ê/e s	1
w	w	1
ms	m s	2
^ô	ʔ ô/o	2
uu$	uː	1
p	p	6
ês	ê/e s	1
^u	u	1
^o	o	1
p$	p	3
^j	j/dʒ	3
uu	uː	1
aa$	aː	1
^ôs$	ʔ ô/o s	1
^u$	u	1
gs	g s	1
pw	pʷ	3
^ee$	eː	1
aa	aː	2
-	+	4
^o$	o	1
^i$	i	1
^ê	ê/e	1
^êh	ê/e h	1
