Grapheme	IPA	Frequency
^l	l	22
ê	ê/e	45
m	m	40
a$	a	25
^g	g	6
a	a	110
s	s	15
ŋ	ŋ	30
^a	a	10
n	n	38
ô	ô/o	28
^à$	ʔ à/a	1
^-	NULL	72
j	j/dʒ	11
à$	ʔ à/a	2
^i	i	2
t	t	22
ŋ$	ŋ	38
ô$	ô/o	8
i	i	13
m$	m	20
p	p	13
o	o	22
c$	c/ts	61
k	k	15
^ŋ	ŋ	24
u	u	22
i$	i	11
e	e	41
p$	p	6
^ô	ʔ ô/o	2
l	l	38
^d	d	4
ê$	ê/e	21
^t	t	17
â	â/a	1
kw	kʷ	4
^s	s	6
u$	u	16
^m	m	11
g	g	15
-$	NULL	1
^k	k	9
b	b	16
e$	e	3
ês	ê/e s	3
à	ʔ à/a	21
^àw	ʔ à/a w	3
ồ$	ồ/o	2
ề	ề/e	4
o$	o	3
b$	b	4
_	+	16
c	c/ts	7
^à	ʔ à/a	5
d	d	15
^ê$	ê/e	1
-	+	17
f	f	1
^ồ	ồ/o	1
cs	cs/ts	3
^w	w	6
ồ	ồ/o	1
^gw	gʷ	3
w	w	3
^i$	i	1
^ò	ʔ ò/o	3
^n	n	1
^p	p	1
^b	b	3
è	è/e	1
ns	n s	1
^u	u	2
^ôs	ʔ ô/o s	1
ù	ù/u	1
^j	j/dʒ	4
^kw	kʷ	1
gw	gʷ	1
ò	ò/o	4
^ề	ề/e	1
^ồ$	ồ/o	1
^e	e	1
^ês	ê/e s	1
^è	è/e	1
ề$	ề/e	2
