Grapheme	IPA	Frequency
^r	r	25
i	i	61
m	m	28
a$	a	81
^k	k	37
a	a	182
h	h	40
i$	i	56
^m	m	31
u	u	58
ii$	iː	2
^v	v	7
e$	e	29
^h	h	43
aa	aː	24
r	r	89
e	e	42
n	n	47
^a	a	10
-	+	19
^oo	oː	1
_$	NULL	2
^t	t	44
^kk	kː	1
u$	u	58
k	k	62
t	t	44
v	v	18
^i	i	16
^uu$	uː	2
o	o	50
l	l	5
o$	o	25
^p	p	16
oo	oː	4
s	s	3
^s	s	5
^n	n	11
^l	l	3
aa$	aː	13
uu$	uː	7
^aa	aː	3
_	+	14
^u	u	7
^tt	tː	6
ii	iː	2
^vv	vː	1
^rr	rː	4
^o	o	3
^hh	hː	2
p	p	16
uu	uː	3
rr	rː	1
^mm	mː	3
tt	tː	1
oo$	oː	4
ee$	eː	3
mm	mː	1
^i$	i	1
ee	eː	1
^pp	pː	1
