Grapheme	IPA	Frequency
^l	l	16
m	m	13
a$	a	45
^m	m	29
a	a	128
r	r	42
u$	u	27
^a	a	10
d	d	11
i	i	48
i$	i	28
^v	v	18
e	e	32
s	s	25
e$	e	18
^r	r	11
u	u	46
w	w	2
l	l	31
^s	s	15
o|	o +	1
a|	a +	1
^b	b	20
o	o	53
rs	r s	2
n$	n	9
^g	g	7
r$	r	2
n	n	18
i|	i +	5
j	j/dʒ	3
fs	f s	1
v	v	20
^u	u	5
^t	t	25
b	b	15
l$	l	10
u|	u +	1
^d	d	3
m$	m	4
t	t	16
t$	t	12
o$	o	22
^ŋ	ŋ	4
ŋ	ŋ	14
^ts	ts	2
g	g	3
p	p	4
^n	n	6
^e	e	4
y	y/j	2
s$	s	11
^p	p	7
^j	j/dʒ	3
^o	o	2
sw	sʷ	1
^w	w	1
p$	p	3
nn	nː	6
f$	f	1
ts	ts	1
^vs	v s	2
mm	mː	3
ŋ$	ŋ	2
k	k	2
b$	b	1
^k	k	1
ns	n s	1
ŋs	ŋ s	1
^-	NULL	2
-$	NULL	6
^i	i	8
-	+	1
